,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT,ETH/USDT
,open,high,low,close,volume
timestamps,,,,,
2023-08-27 05:00:00,1652.01,1652.49,1651.59,1652.1,638.8792
2023-08-27 05:15:00,1652.1,1655.28,1652.09,1652.77,3452.9706
2023-08-27 05:30:00,1652.77,1653.35,1651.47,1651.48,1155.2215
2023-08-27 05:45:00,1651.47,1651.8,1651.35,1651.78,230.9279
2023-08-27 06:00:00,1651.78,1652.22,1651.2,1651.2,629.2752
2023-08-27 06:15:00,1651.21,1651.61,1649.82,1650.02,467.8317
2023-08-27 06:30:00,1650.02,1650.18,1647.99,1648.49,2414.2844
2023-08-27 06:45:00,1648.49,1650.46,1648.26,1650.02,515.7316
2023-08-27 07:00:00,1650.01,1650.02,1649.65,1649.91,458.8305
2023-08-27 07:15:00,1649.92,1649.92,1649.1,1649.24,729.4235
2023-08-27 07:30:00,1649.24,1649.51,1648.8,1648.81,596.6469
2023-08-27 07:45:00,1648.8,1649.12,1648.45,1648.45,382.9572
2023-08-27 08:00:00,1648.45,1650.31,1648.45,1649.7,666.0283
2023-08-27 08:15:00,1649.7,1649.7,1647.38,1648.58,1483.5372
2023-08-27 08:30:00,1648.59,1650.61,1648.28,1649.29,828.4844
2023-08-27 08:45:00,1649.29,1652.0,1649.27,1650.97,1133.1926
2023-08-27 09:00:00,1650.96,1651.15,1649.37,1649.78,888.7861
2023-08-27 09:15:00,1649.78,1650.65,1649.0,1649.94,1101.9999
2023-08-27 09:30:00,1649.94,1649.94,1648.6,1648.7,560.2069
2023-08-27 09:45:00,1648.7,1651.01,1648.24,1650.5,2380.8166
2023-08-27 10:00:00,1650.5,1651.14,1650.49,1650.71,560.1908
2023-08-27 10:15:00,1650.72,1652.11,1650.71,1652.11,538.5798
2023-08-27 10:30:00,1652.11,1652.68,1651.85,1652.58,739.8073
2023-08-27 10:45:00,1652.59,1652.69,1651.07,1651.08,552.7433
2023-08-27 11:00:00,1651.08,1651.08,1649.97,1649.97,854.6767
2023-08-27 11:15:00,1649.98,1651.12,1649.97,1650.69,440.642
2023-08-27 11:30:00,1650.69,1650.69,1650.06,1650.11,304.6835
2023-08-27 11:45:00,1650.12,1650.12,1648.99,1649.31,1711.1168
2023-08-27 12:00:00,1649.31,1649.55,1648.43,1649.55,1037.3506
2023-08-27 12:15:00,1649.54,1649.55,1648.88,1648.88,472.5364
2023-08-27 12:30:00,1648.88,1649.4,1648.88,1649.4,432.7527
2023-08-27 12:45:00,1649.39,1651.07,1649.39,1650.79,454.4572
2023-08-27 13:00:00,1650.79,1651.11,1650.71,1651.01,364.6966
2023-08-27 13:15:00,1651.01,1651.54,1651.01,1651.54,509.084
2023-08-27 13:30:00,1651.53,1652.56,1649.69,1649.93,1378.2835
2023-08-27 13:45:00,1649.93,1651.55,1649.72,1651.54,494.2937
2023-08-27 14:00:00,1651.55,1659.39,1651.54,1655.87,4644.2609
2023-08-27 14:15:00,1655.87,1658.37,1653.9,1655.7,4123.1786
2023-08-27 14:30:00,1655.71,1659.29,1655.7,1657.88,2204.2584
2023-08-27 14:45:00,1657.88,1658.41,1656.34,1657.66,1185.6474
2023-08-27 15:00:00,1657.67,1659.85,1656.9,1656.92,1505.1441
2023-08-27 15:15:00,1656.93,1658.72,1656.92,1658.36,951.8517
2023-08-27 15:30:00,1658.35,1658.7,1656.7,1657.5,1001.017
2023-08-27 15:45:00,1657.51,1657.92,1655.0,1655.44,885.1433
2023-08-27 16:00:00,1655.44,1656.61,1655.07,1655.63,1088.7318
2023-08-27 16:15:00,1655.64,1658.25,1655.41,1657.93,655.8448
2023-08-27 16:30:00,1657.93,1658.62,1656.91,1656.92,1748.3455
2023-08-27 16:45:00,1656.91,1660.01,1656.91,1659.25,1013.8734
2023-08-27 17:00:00,1659.24,1660.24,1658.12,1658.53,1119.8558
2023-08-27 17:15:00,1658.52,1658.53,1656.68,1656.69,490.2079
2023-08-27 17:30:00,1656.69,1656.69,1654.21,1654.58,828.2102
2023-08-27 17:45:00,1654.58,1654.59,1650.05,1651.66,2624.7802
2023-08-27 18:00:00,1651.65,1653.4,1650.18,1651.99,919.798
2023-08-27 18:15:00,1651.99,1653.65,1651.76,1653.11,515.6554
2023-08-27 18:30:00,1653.11,1653.39,1652.71,1653.39,465.5759
2023-08-27 18:45:00,1653.38,1655.59,1653.38,1654.96,562.1342
2023-08-27 19:00:00,1654.95,1658.81,1654.51,1656.77,1313.29
2023-08-27 19:15:00,1656.77,1657.85,1656.54,1657.66,420.2926
2023-08-27 19:30:00,1657.67,1658.5,1656.73,1657.81,535.7654
2023-08-27 19:45:00,1657.81,1657.82,1654.5,1655.89,661.0508
2023-08-27 20:00:00,1655.9,1656.41,1653.92,1654.5,635.7479
2023-08-27 20:15:00,1654.49,1654.86,1653.51,1654.81,509.162
2023-08-27 20:30:00,1654.81,1655.12,1653.38,1654.15,433.7583
2023-08-27 20:45:00,1654.15,1654.95,1653.47,1654.33,411.1381
2023-08-27 21:00:00,1654.33,1655.17,1654.12,1655.16,316.4881
2023-08-27 21:15:00,1655.17,1657.29,1655.16,1657.28,614.6057
2023-08-27 21:30:00,1657.28,1658.4,1657.27,1657.29,351.1027
2023-08-27 21:45:00,1657.28,1657.29,1651.19,1653.37,935.9394
2023-08-27 22:00:00,1653.37,1653.37,1652.11,1652.35,797.8491
2023-08-27 22:15:00,1652.36,1655.26,1652.3,1654.72,726.9633
2023-08-27 22:30:00,1654.73,1655.69,1654.12,1655.43,609.8169
2023-08-27 22:45:00,1655.44,1657.6,1655.43,1657.43,1502.3711
2023-08-27 23:00:00,1657.42,1658.89,1657.42,1658.71,694.1159
2023-08-27 23:15:00,1658.72,1659.0,1656.01,1657.41,1040.4608
2023-08-27 23:30:00,1657.41,1657.77,1656.12,1657.1,631.7124
2023-08-27 23:45:00,1657.1,1658.36,1657.1,1658.33,664.4664
2023-08-28 00:00:00,1658.33,1658.33,1656.7,1657.79,782.8804
2023-08-28 00:15:00,1657.79,1658.21,1653.58,1653.99,2894.1476
2023-08-28 00:30:00,1654.0,1654.5,1652.72,1653.14,3087.3021
2023-08-28 00:45:00,1653.13,1654.52,1649.07,1651.62,4127.7812
2023-08-28 01:00:00,1651.63,1651.7,1648.33,1649.3,3373.8791
2023-08-28 01:15:00,1649.29,1652.1,1649.08,1651.91,1102.0994
2023-08-28 01:30:00,1651.91,1651.99,1649.51,1651.71,1624.059
2023-08-28 01:45:00,1651.71,1652.11,1648.06,1649.03,2243.7921
2023-08-28 02:00:00,1649.04,1650.77,1648.5,1649.32,1223.2907
2023-08-28 02:15:00,1649.33,1650.88,1648.71,1650.81,587.4028
2023-08-28 02:30:00,1650.8,1651.81,1650.57,1651.75,572.7054
2023-08-28 02:45:00,1651.76,1651.76,1649.3,1650.59,916.7045
2023-08-28 03:00:00,1650.58,1651.0,1649.63,1649.64,912.7286
2023-08-28 03:15:00,1649.64,1650.72,1649.28,1650.72,492.0004
2023-08-28 03:15:00,1649.64,1650.72,1649.28,1650.72,492.0004
2023-08-28 03:30:00,1650.72,1651.4,1649.8,1650.39,700.4965
2023-08-28 03:45:00,1650.38,1650.99,1649.8,1649.9,1090.1708
2023-08-28 04:00:00,1649.89,1650.0,1648.89,1649.99,834.7978
2023-08-28 04:15:00,1650.0,1650.17,1649.86,1650.16,293.3228
2023-08-28 04:30:00,1650.15,1650.38,1649.59,1649.59,333.4531
2023-08-28 04:45:00,1649.6,1650.5,1649.59,1650.11,414.6686
2023-08-28 05:00:00,1650.1,1650.99,1649.63,1650.99,445.704
2023-08-28 05:15:00,1650.99,1651.76,1648.66,1648.86,1140.1567
2023-08-28 05:30:00,1648.87,1648.87,1636.09,1641.71,16522.9506
2023-08-28 05:45:00,1641.71,1643.17,1641.01,1642.88,1220.7595
2023-08-28 06:00:00,1642.88,1646.63,1642.0,1645.52,1409.6892
2023-08-28 06:15:00,1645.51,1645.78,1642.31,1643.38,1061.6773
2023-08-28 06:30:00,1643.38,1644.4,1641.5,1642.35,1355.807
2023-08-28 06:45:00,1642.35,1643.97,1642.0,1643.0,1014.3987
2023-08-28 07:00:00,1643.01,1643.79,1642.32,1642.32,713.5046
2023-08-28 07:15:00,1642.32,1642.5,1641.11,1641.12,859.4088
2023-08-28 07:30:00,1641.11,1641.48,1638.57,1640.67,1523.4699
2023-08-28 07:45:00,1640.66,1642.11,1639.69,1641.47,809.5185
2023-08-28 08:00:00,1641.47,1643.42,1640.93,1640.94,1234.173
2023-08-28 08:15:00,1640.93,1642.93,1640.6,1640.73,1510.8763
2023-08-28 08:30:00,1640.74,1642.75,1639.53,1642.42,1325.1643
2023-08-28 08:45:00,1642.42,1643.5,1641.39,1642.2,1188.8318
2023-08-28 09:00:00,1642.21,1642.21,1638.2,1638.64,2916.2575
2023-08-28 09:15:00,1638.65,1638.77,1621.75,1636.49,22657.7514
2023-08-28 09:30:00,1636.49,1637.93,1633.5,1634.03,2690.6512
2023-08-28 09:45:00,1634.02,1635.0,1632.39,1634.98,1659.1771
2023-08-28 10:00:00,1634.98,1636.42,1634.14,1634.15,959.0494
2023-08-28 10:15:00,1634.14,1636.49,1634.14,1636.48,990.0538
2023-08-28 10:30:00,1636.48,1637.88,1636.39,1636.74,1248.6181
2023-08-28 10:45:00,1636.74,1639.38,1636.74,1638.01,946.5208
2023-08-28 11:00:00,1638.0,1638.82,1637.1,1637.66,1009.8186
2023-08-28 11:15:00,1637.67,1638.61,1636.82,1636.82,1637.6325
2023-08-28 11:30:00,1636.82,1638.69,1636.65,1637.87,900.9293
2023-08-28 11:45:00,1637.87,1640.67,1637.58,1640.31,1547.9969
2023-08-28 12:00:00,1640.32,1651.73,1640.03,1649.78,6041.0355
2023-08-28 12:15:00,1649.77,1664.34,1647.94,1657.4,17064.3412
2023-08-28 12:30:00,1657.4,1661.52,1653.41,1653.87,6346.3675
2023-08-28 12:45:00,1653.87,1656.5,1651.51,1655.4,2411.8564
2023-08-28 13:00:00,1655.39,1656.38,1651.33,1652.0,2109.1834
2023-08-28 13:15:00,1651.99,1653.29,1651.85,1652.97,1440.2422
2023-08-28 13:30:00,1652.96,1656.03,1652.12,1652.65,2602.4845
2023-08-28 13:45:00,1652.64,1653.0,1648.01,1649.15,2213.2655
2023-08-28 14:00:00,1649.16,1650.99,1646.85,1649.5,3063.5071
2023-08-28 14:15:00,1649.5,1652.0,1648.19,1650.79,1969.6973
2023-08-28 14:30:00,1650.79,1653.29,1649.04,1649.69,2412.3864
2023-08-28 14:45:00,1649.68,1652.17,1648.38,1651.0,1930.2008
2023-08-28 15:00:00,1650.99,1652.19,1649.53,1649.89,1271.3438
2023-08-28 15:15:00,1649.9,1652.48,1648.5,1651.24,2295.7716
2023-08-28 15:30:00,1651.25,1655.14,1649.53,1650.08,2975.944
2023-08-28 15:45:00,1650.07,1650.5,1642.86,1648.91,5811.6628
2023-08-28 16:00:00,1648.92,1650.7,1647.61,1650.67,4155.0864
2023-08-28 16:15:00,1650.68,1652.23,1649.49,1650.51,2527.3614
2023-08-28 16:30:00,1650.51,1652.01,1648.63,1651.45,2335.4534
2023-08-28 16:45:00,1651.46,1652.49,1650.79,1651.01,1065.0657
2023-08-28 17:00:00,1651.01,1654.96,1651.0,1652.58,2449.4099
2023-08-28 17:15:00,1652.58,1653.33,1649.93,1651.05,685.3662
2023-08-28 17:30:00,1651.04,1652.77,1650.5,1651.05,779.1819
2023-08-28 17:45:00,1651.04,1652.36,1648.76,1649.71,2069.5044
2023-08-28 18:00:00,1649.71,1650.44,1646.63,1649.64,1285.3365
2023-08-28 18:15:00,1649.64,1651.63,1648.29,1650.49,1127.8131
2023-08-28 18:30:00,1650.5,1650.72,1648.5,1649.03,888.032
2023-08-28 18:45:00,1649.03,1652.08,1647.83,1651.98,1050.0539
2023-08-28 19:00:00,1651.98,1653.0,1650.38,1650.84,1278.7993
2023-08-28 19:15:00,1650.83,1650.84,1637.88,1643.73,10336.8404
2023-08-28 19:30:00,1643.74,1646.65,1643.5,1645.59,1772.545
2023-08-28 19:45:00,1645.6,1648.09,1644.04,1646.72,1690.3904
2023-08-28 20:00:00,1646.73,1648.06,1644.26,1645.39,804.3578
2023-08-28 20:15:00,1645.39,1648.36,1645.39,1648.15,511.3329
2023-08-28 20:30:00,1648.15,1648.67,1646.3,1646.67,680.9516
2023-08-28 20:45:00,1646.66,1647.02,1645.84,1646.96,813.3696
2023-08-28 21:00:00,1646.96,1647.33,1645.11,1645.85,344.7136
2023-08-28 21:15:00,1645.85,1647.76,1645.85,1647.74,917.17
2023-08-28 21:30:00,1647.75,1647.81,1646.54,1646.76,1525.5941
2023-08-28 21:45:00,1646.77,1647.04,1644.53,1646.66,659.4248
2023-08-28 22:00:00,1646.66,1648.39,1645.59,1648.33,1275.0586
2023-08-28 22:15:00,1648.33,1650.0,1648.33,1649.89,1133.6459
2023-08-28 22:30:00,1649.9,1650.66,1647.99,1650.66,1936.337
2023-08-28 22:45:00,1650.66,1651.64,1650.19,1650.97,582.1269
2023-08-28 23:00:00,1650.98,1652.79,1650.67,1651.93,1030.467
2023-08-28 23:15:00,1651.93,1657.26,1651.93,1654.99,2173.3178
2023-08-28 23:30:00,1654.99,1655.53,1652.66,1653.35,1199.8703
2023-08-28 23:45:00,1653.34,1654.58,1653.06,1653.08,1199.5168
2023-08-29 00:00:00,1653.08,1655.42,1653.08,1654.42,1449.238
2023-08-29 00:15:00,1654.41,1655.5,1652.75,1652.99,1644.9881
2023-08-29 00:30:00,1652.99,1654.81,1652.41,1654.66,802.8248
2023-08-29 00:45:00,1654.67,1657.39,1654.66,1656.14,2125.1763
2023-08-29 01:00:00,1656.15,1657.27,1654.61,1656.66,1877.4435
2023-08-29 01:15:00,1656.65,1662.32,1656.65,1658.15,6873.1982
2023-08-29 01:30:00,1658.14,1661.73,1658.14,1659.43,2021.1513
2023-08-29 01:45:00,1659.43,1660.11,1655.0,1655.36,2546.8402
2023-08-29 02:00:00,1655.37,1655.79,1653.11,1653.3,1217.3462
2023-08-29 02:15:00,1653.29,1654.38,1652.63,1653.17,1306.3687
2023-08-29 02:30:00,1653.16,1653.88,1652.91,1653.42,470.4423
2023-08-29 02:45:00,1653.42,1653.42,1651.62,1653.2,1557.2205
2023-08-29 03:00:00,1653.21,1653.98,1651.23,1651.29,2093.38
2023-08-29 03:15:00,1651.29,1652.86,1650.75,1651.53,1366.7665
2023-08-29 03:30:00,1651.52,1652.61,1651.32,1652.09,555.5006
2023-08-29 03:45:00,1652.09,1653.31,1652.08,1652.45,700.8229
2023-08-29 04:00:00,1652.46,1652.72,1651.47,1652.08,937.7877
2023-08-29 04:15:00,1652.09,1653.22,1652.02,1653.16,446.9561
2023-08-29 04:30:00,1653.17,1653.62,1651.21,1651.31,896.7571
2023-08-29 04:45:00,1651.31,1651.46,1649.86,1650.96,1868.2172
2023-08-29 05:00:00,1650.97,1651.37,1649.97,1650.93,2028.3277
2023-08-29 05:15:00,1650.93,1651.82,1650.29,1650.9,943.2117
2023-08-29 05:30:00,1650.89,1651.3,1648.92,1650.99,1832.3755
2023-08-29 05:45:00,1650.98,1651.61,1650.55,1650.55,657.8465
2023-08-29 06:00:00,1650.55,1650.56,1648.01,1648.51,735.0685
2023-08-29 06:15:00,1648.51,1649.07,1647.03,1647.53,1483.7527
2023-08-29 06:30:00,1647.54,1648.38,1645.56,1648.18,1171.1804
2023-08-29 06:45:00,1648.18,1648.19,1645.41,1646.17,1002.3415
2023-08-29 07:00:00,1646.16,1647.01,1645.83,1646.6,1121.9373
2023-08-29 07:15:00,1646.6,1651.77,1646.59,1649.84,6738.7423
2023-08-29 07:30:00,1649.83,1652.85,1644.98,1647.76,16857.6275
2023-08-29 07:45:00,1647.76,1647.94,1645.31,1647.48,1334.0517
2023-08-29 08:00:00,1647.48,1647.7,1644.94,1646.68,2283.8304
2023-08-29 08:15:00,1646.68,1647.92,1645.87,1646.99,1420.8637
2023-08-29 08:30:00,1647.0,1647.85,1645.17,1646.91,1765.4224
2023-08-29 08:45:00,1646.92,1647.95,1645.32,1645.44,1317.6401
2023-08-29 09:00:00,1645.44,1646.81,1645.0,1646.49,996.6354
2023-08-29 09:15:00,1646.48,1647.69,1645.98,1647.32,1074.8616
2023-08-29 09:30:00,1647.32,1647.54,1645.89,1646.85,1032.5562
2023-08-29 09:45:00,1646.85,1647.16,1645.25,1645.89,982.9122
2023-08-29 10:00:00,1645.88,1645.89,1644.6,1644.74,1331.6946
2023-08-29 10:15:00,1644.75,1644.75,1641.44,1643.07,3069.8272
2023-08-29 10:30:00,1643.06,1643.35,1640.0,1643.09,1851.4586
2023-08-29 10:45:00,1643.08,1643.98,1641.93,1643.57,1046.4928
2023-08-29 11:00:00,1643.57,1646.82,1642.96,1644.77,1468.1542
2023-08-29 11:15:00,1644.76,1645.94,1644.03,1644.13,721.1296
2023-08-29 11:30:00,1644.12,1644.13,1641.08,1641.24,1031.8801
2023-08-29 11:45:00,1641.25,1643.31,1640.38,1642.21,964.4054
2023-08-29 12:00:00,1642.2,1643.02,1640.88,1641.25,1457.8834
2023-08-29 12:15:00,1641.24,1642.8,1640.27,1642.61,1852.1988
2023-08-29 12:30:00,1642.62,1645.53,1642.44,1645.2,1364.0273
2023-08-29 12:45:00,1645.19,1645.84,1643.22,1645.83,1177.4112
2023-08-29 13:00:00,1645.83,1646.39,1643.59,1643.75,902.9651
2023-08-29 13:15:00,1643.76,1643.76,1643.11,1643.51,683.1757
2023-08-29 13:30:00,1643.51,1646.35,1642.6,1646.02,1605.2143
2023-08-29 13:45:00,1646.01,1649.29,1644.83,1645.32,1962.8744
2023-08-29 14:00:00,1645.32,1656.94,1645.31,1653.19,6935.018
2023-08-29 14:15:00,1653.19,1700.2,1653.19,1695.93,56065.6925
2023-08-29 14:30:00,1695.94,1736.5,1692.24,1729.17,62262.6485
2023-08-29 14:45:00,1729.16,1735.76,1708.18,1721.27,31058.0988
2023-08-29 15:00:00,1721.28,1725.73,1715.55,1719.88,16623.4261
2023-08-29 15:15:00,1719.88,1722.3,1710.0,1719.06,15995.5222
2023-08-29 15:30:00,1719.06,1723.5,1717.09,1719.56,7422.499
2023-08-29 15:45:00,1719.55,1721.59,1713.64,1714.99,12509.3928
2023-08-29 16:00:00,1715.0,1734.35,1708.91,1723.93,33296.51
2023-08-29 16:15:00,1723.92,1745.84,1720.59,1735.63,31189.4351
2023-08-29 16:30:00,1735.62,1736.73,1726.17,1728.97,8055.8268
2023-08-29 16:45:00,1728.96,1736.65,1727.58,1734.95,8033.2691
2023-08-29 17:00:00,1734.96,1739.43,1730.33,1733.35,6528.035
2023-08-29 17:15:00,1733.35,1738.77,1731.3,1738.77,4846.0424
2023-08-29 17:30:00,1738.77,1744.59,1735.23,1737.42,6694.7699
2023-08-29 17:45:00,1737.43,1738.1,1731.11,1733.88,6243.6286
2023-08-29 18:00:00,1733.89,1737.55,1731.5,1736.95,2846.0859
2023-08-29 18:15:00,1736.94,1739.84,1735.07,1738.66,2733.0104
2023-08-29 18:30:00,1738.67,1740.36,1734.55,1737.95,3005.5072
2023-08-29 18:45:00,1737.96,1739.83,1735.43,1735.63,3157.9547
2023-08-29 19:00:00,1735.64,1741.51,1732.01,1740.08,7173.4243
2023-08-29 19:15:00,1740.08,1740.1,1735.19,1736.64,3133.0291
2023-08-29 19:30:00,1736.63,1742.11,1734.89,1740.06,7773.4039
2023-08-29 19:45:00,1740.05,1740.06,1734.96,1735.28,4444.7458
2023-08-29 20:00:00,1735.28,1741.15,1735.14,1740.75,4763.6689
2023-08-29 20:15:00,1740.76,1742.29,1739.44,1741.88,4085.0784
2023-08-29 20:30:00,1741.88,1742.0,1731.6,1734.12,6667.0431
2023-08-29 20:45:00,1734.12,1735.25,1725.68,1726.36,5904.8141
2023-08-29 21:00:00,1726.35,1733.25,1726.35,1731.95,3358.8655
2023-08-29 21:15:00,1731.95,1734.22,1730.02,1731.99,2403.9916
2023-08-29 21:30:00,1732.0,1732.93,1730.35,1732.49,1191.9118
2023-08-29 21:45:00,1732.49,1732.5,1730.93,1732.18,707.9004
2023-08-29 22:00:00,1732.19,1734.83,1732.18,1734.76,1460.7153
2023-08-29 22:15:00,1734.77,1734.77,1727.13,1729.05,1863.1813
2023-08-29 22:30:00,1729.05,1731.15,1727.85,1731.07,1318.2378
2023-08-29 22:45:00,1731.06,1731.07,1728.66,1729.94,730.3114
2023-08-29 23:00:00,1729.95,1730.11,1726.76,1726.77,1370.1002
2023-08-29 23:15:00,1726.76,1727.14,1721.82,1724.93,3779.4366
2023-08-29 23:30:00,1724.93,1727.86,1723.36,1726.83,1436.073
2023-08-29 23:45:00,1726.82,1731.98,1726.41,1729.42,3272.3726
2023-08-30 00:00:00,1729.41,1730.59,1728.95,1729.0,1525.4071
2023-08-30 00:15:00,1728.99,1730.85,1727.22,1728.74,1866.1721
2023-08-30 00:30:00,1728.74,1730.93,1726.63,1727.61,2154.1129
2023-08-30 00:45:00,1727.61,1728.11,1721.68,1722.02,2802.8862
2023-08-30 01:00:00,1722.02,1723.02,1713.23,1719.12,6058.4296
2023-08-30 01:15:00,1719.13,1721.07,1716.1,1717.49,3093.1224
2023-08-30 01:30:00,1717.49,1719.82,1715.61,1719.39,1911.2182
2023-08-30 01:45:00,1719.39,1720.34,1718.75,1718.9,1658.0854
2023-08-30 02:00:00,1718.89,1720.0,1716.57,1716.57,3233.49
2023-08-30 02:15:00,1716.57,1719.05,1715.05,1715.75,3104.2565
2023-08-30 02:30:00,1715.75,1720.17,1715.52,1717.37,1399.5354
2023-08-30 02:45:00,1717.36,1719.24,1716.64,1716.65,1263.5631
2023-08-30 03:00:00,1716.65,1717.12,1715.65,1716.75,1144.8607
2023-08-30 03:15:00,1716.75,1717.68,1712.76,1716.97,4022.311
2023-08-30 03:30:00,1716.98,1718.98,1716.95,1718.71,1381.2145
2023-08-30 03:45:00,1718.72,1719.7,1718.6,1718.62,1143.3738
2023-08-30 04:00:00,1718.62,1720.88,1718.33,1719.55,1349.7513
2023-08-30 04:15:00,1719.55,1719.88,1718.39,1718.8,1145.9105
2023-08-30 04:30:00,1718.8,1719.3,1718.25,1718.82,614.1551
2023-08-30 04:45:00,1718.81,1719.56,1718.7,1719.22,735.5997
2023-08-30 05:00:00,1719.21,1720.08,1719.0,1719.74,802.7557
2023-08-30 05:15:00,1719.75,1719.75,1718.1,1718.44,849.5405
2023-08-30 05:30:00,1718.43,1718.72,1717.25,1718.12,737.9602
2023-08-30 05:45:00,1718.12,1722.2,1718.11,1720.8,2243.9376
2023-08-30 06:00:00,1720.79,1720.8,1719.35,1720.53,1230.2947
2023-08-30 06:15:00,1720.54,1720.64,1719.0,1720.31,677.2542
2023-08-30 06:30:00,1720.31,1720.55,1719.0,1720.54,1141.6056
2023-08-30 06:45:00,1720.55,1720.55,1716.36,1717.72,1806.0172
2023-08-30 07:00:00,1717.72,1718.53,1717.34,1717.93,1070.5552
2023-08-30 07:15:00,1717.93,1719.34,1717.64,1719.23,1321.97
2023-08-30 07:30:00,1719.23,1719.24,1717.54,1717.59,1291.6531
2023-08-30 07:45:00,1717.58,1717.61,1716.13,1717.61,1601.1862
2023-08-30 08:00:00,1717.6,1717.79,1715.0,1716.31,1764.1525
2023-08-30 08:15:00,1716.3,1717.13,1716.01,1716.74,828.5964
2023-08-30 08:30:00,1716.73,1720.0,1716.46,1719.59,1177.1744
2023-08-30 08:45:00,1719.58,1719.59,1717.89,1719.11,1222.0775
2023-08-30 09:00:00,1719.11,1719.12,1717.01,1717.02,828.9683
2023-08-30 09:15:00,1717.01,1717.02,1711.19,1712.13,3854.1093
2023-08-30 09:30:00,1712.14,1718.45,1711.62,1715.64,3516.6702
2023-08-30 09:45:00,1715.63,1716.62,1715.13,1715.3,1011.9291
2023-08-30 10:00:00,1715.31,1716.18,1715.01,1716.18,874.105
2023-08-30 10:15:00,1716.18,1718.33,1716.17,1718.33,985.3872
2023-08-30 10:30:00,1718.33,1720.55,1718.23,1720.51,2501.0167
2023-08-30 10:45:00,1720.51,1720.52,1719.64,1719.78,1158.6265
2023-08-30 11:00:00,1719.78,1719.98,1718.75,1719.52,1490.452
2023-08-30 11:15:00,1719.53,1719.71,1717.77,1718.3,2112.0665
2023-08-30 11:30:00,1718.29,1718.83,1716.67,1717.09,1777.0317
2023-08-30 11:45:00,1717.09,1718.17,1715.9,1716.2,1818.7429
2023-08-30 12:00:00,1716.2,1717.52,1715.07,1717.35,1863.3495
2023-08-30 12:15:00,1717.36,1720.0,1717.35,1719.88,2970.6355
2023-08-30 12:30:00,1719.87,1720.53,1712.97,1713.01,3044.8084
2023-08-30 12:45:00,1713.01,1720.46,1713.01,1717.75,3059.692
2023-08-30 13:00:00,1717.74,1720.53,1716.75,1720.22,1740.1465
2023-08-30 13:15:00,1720.22,1722.23,1719.62,1720.99,3503.2713
2023-08-30 13:30:00,1721.0,1721.9,1702.59,1713.9,12045.65
2023-08-30 13:45:00,1713.9,1719.62,1713.03,1718.34,4303.6871
2023-08-30 14:00:00,1718.35,1720.16,1716.08,1717.52,2945.4055
2023-08-30 14:15:00,1717.51,1717.73,1710.44,1712.99,4694.0419
2023-08-30 14:30:00,1712.99,1715.04,1705.66,1706.7,5838.7246
2023-08-30 14:45:00,1706.7,1710.95,1694.34,1702.85,16375.9586
2023-08-30 15:00:00,1702.84,1704.39,1696.61,1703.5,5609.5415
2023-08-30 15:15:00,1703.5,1707.24,1701.0,1703.11,3901.4445
2023-08-30 15:30:00,1703.1,1708.56,1703.1,1705.9,2583.549
2023-08-30 15:45:00,1705.9,1705.91,1703.11,1703.61,2343.235
2023-08-30 16:00:00,1703.61,1704.48,1700.19,1700.96,2526.7659
2023-08-30 16:15:00,1700.96,1702.84,1697.8,1702.68,2924.3412
2023-08-30 16:30:00,1702.68,1703.14,1695.93,1700.21,3668.8083
2023-08-30 16:45:00,1700.21,1700.72,1697.53,1700.38,2486.5823
2023-08-30 17:00:00,1700.37,1703.35,1697.4,1701.7,3108.2614
2023-08-30 17:15:00,1701.71,1704.12,1701.7,1703.74,1460.8103
2023-08-30 17:30:00,1703.74,1704.56,1703.18,1703.18,888.6361
2023-08-30 17:45:00,1703.19,1703.99,1700.2,1700.9,661.7129
2023-08-30 18:00:00,1700.89,1701.16,1697.77,1698.92,2187.1608
2023-08-30 18:15:00,1698.93,1700.54,1696.93,1696.97,1187.3867
2023-08-30 18:30:00,1696.97,1701.51,1696.96,1701.38,689.8215
2023-08-30 18:45:00,1701.38,1705.21,1701.29,1704.15,1054.5424
2023-08-30 19:00:00,1704.16,1705.02,1702.81,1703.03,1440.6754
2023-08-30 19:15:00,1703.02,1703.19,1701.45,1701.86,935.1426
2023-08-30 19:30:00,1701.86,1704.31,1701.52,1704.25,951.6174
2023-08-30 19:45:00,1704.26,1704.79,1701.45,1701.55,1188.892
2023-08-30 20:00:00,1701.56,1705.73,1701.55,1704.73,1248.4693
2023-08-30 20:15:00,1704.73,1706.0,1703.83,1705.45,1074.1726
2023-08-30 20:30:00,1705.44,1706.07,1704.14,1704.2,787.6382
2023-08-30 20:45:00,1704.2,1704.78,1702.71,1703.83,780.4779
2023-08-30 21:00:00,1703.84,1708.34,1703.53,1706.61,1688.2576
2023-08-30 21:15:00,1706.61,1707.69,1703.26,1703.8,1348.4447
2023-08-30 21:30:00,1703.8,1705.19,1702.56,1703.73,723.6933
2023-08-30 21:45:00,1703.73,1705.53,1703.52,1703.57,961.9047
2023-08-30 22:00:00,1703.56,1706.78,1703.11,1703.11,1308.1447
2023-08-30 22:15:00,1703.12,1703.5,1702.14,1702.6,374.4753
2023-08-30 22:30:00,1702.59,1703.35,1702.59,1703.14,416.8212
2023-08-30 22:45:00,1703.14,1704.33,1701.48,1701.48,1056.0674
